name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;357;0;334;3083;1893;3083;1939;0
header;194;186;194;231;1946;231;1946;186
A;1937;18;1937;52;1940;52;1940;18
B;927;514;927;529;952;529;952;514
A;717;515;717;520;724;520;724;515
B;1042;897;1042;925;1062;925;1062;897
A;1579;1048;1579;1053;1585;1053;1585;1048
A;1452;1092;1452;1097;1457;1097;1457;1092
A;574;1139;574;1144;579;1144;579;1139
C;397;1350;397;1379;414;1379;414;1350
B;352;1359;352;1375;363;1375;363;1359
C;1037;1552;1037;1579;1057;1579;1057;1552
A;1899;2203;1899;2207;1904;2207;1904;2203
D;1036;2225;1036;2252;1058;2252;1058;2225
B;633;2464;633;2483;649;2483;649;2464
C;646;2599;646;2618;660;2618;660;2599
