name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;467;0;467;3083;1680;3083;1680;0
header;29;216;29;256;1679;256;1679;216
A;930;17;930;18;930;18;930;17
A;1457;121;1457;121;1458;121;1458;121
A;666;122;666;124;669;124;669;122
A;861;133;861;133;861;133;861;133
A;632;143;632;144;634;144;634;143
A;644;144;644;145;644;145;644;144
A;1566;891;1566;893;1568;893;1568;891
A;1306;893;1306;894;1306;894;1306;893
B;817;895;817;922;838;922;838;895
A;1076;977;1076;977;1076;977;1076;977
A;1265;1070;1265;1070;1265;1070;1265;1070
A;1222;1157;1222;1157;1223;1157;1223;1157
A;1643;1245;1643;1246;1644;1246;1644;1245
A;1506;1291;1506;1292;1506;1292;1506;1291
A;1461;1385;1461;1385;1461;1385;1461;1385
A;1503;1468;1503;1468;1503;1468;1503;1468
A;1493;1469;1493;1469;1493;1469;1493;1469
C;818;1574;818;1601;837;1601;837;1574
D;816;2248;816;2276;839;2276;839;2248
