name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;481;0;735;3077;1872;3077;1880;0
header;249;135;249;167;1930;167;1930;135
A;1827;36;1827;47;1881;47;1881;36
A;1094;184;1094;184;1094;184;1094;184
A;1081;201;1081;228;1104;228;1104;201
B;549;254;549;273;567;273;567;254
B;942;296;942;316;959;316;959;296
B;1049;340;1049;361;1067;361;1067;340
B;610;388;610;407;627;407;627;388
B;1079;880;1079;907;1100;907;1100;880
C;1071;1560;1071;1587;1090;1587;1090;1560
A;1173;1682;1173;1687;1179;1687;1179;1682
A;998;2024;998;2024;998;2024;998;2024
D;1068;2236;1068;2263;1088;2263;1088;2236
A;1651;2310;1651;2314;1656;2314;1656;2310
A;1837;2594;1837;2596;1842;2596;1842;2594
A;1383;2794;1383;2794;1384;2794;1384;2794
